[Log] 9 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433484581350555 (index.js, line 82)
[Log] Longitude: -75.6927624133823 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 498 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43349717181046 (index.js, line 82)
[Log] Longitude: -75.69273429864552 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 499 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43350984636016 (index.js, line 82)
[Log] Longitude: -75.69270599760785 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 500 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433519374557406 (index.js, line 82)
[Log] Longitude: -75.69268472099793 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 501 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43353457785312 (index.js, line 82)
[Log] Longitude: -75.69265077232558 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 502 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4335433414013 (index.js, line 82)
[Log] Longitude: -75.69263120385585 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 503 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43355813433737 (index.js, line 82)
[Log] Longitude: -75.69259817162674 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 504 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433572676830096 (index.js, line 82)
[Log] Longitude: -75.69256569862773 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 505 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358604340273 (index.js, line 82)
[Log] Longitude: -75.69253585184924 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 506 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433586755202036 (index.js, line 82)
[Log] Longitude: -75.6925342622344 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 507 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4335883846664 (index.js, line 82)
[Log] Longitude: -75.69253062330972 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 508 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433585566878584 (index.js, line 82)
[Log] Longitude: -75.69253691595804 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 509 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433589201696186 (index.js, line 82)
[Log] Longitude: -75.69252879959095 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 510 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358786586628 (index.js, line 82)
[Log] Longitude: -75.69253178204235 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 511 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433586780475736 (index.js, line 82)
[Log] Longitude: -75.69253420559107 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 512 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4335866343478 (index.js, line 82)
[Log] Longitude: -75.69253453268175 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 513 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433587468379905 (index.js, line 82)
[Log] Longitude: -75.69253266934538 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 514 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433588017508484 (index.js, line 82)
[Log] Longitude: -75.69253144414688 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 515 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358685216114 (index.js, line 82)
[Log] Longitude: -75.69253404613846 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 516 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358684159214 (index.js, line 82)
[Log] Longitude: -75.69253406971256 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 517 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358683148266 (index.js, line 82)
[Log] Longitude: -75.69253409263183 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 518 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358682091365 (index.js, line 82)
[Log] Longitude: -75.69253411620593 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 519 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358698726056 (index.js, line 82)
[Log] Longitude: -75.69253374491382 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 520 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358697669156 (index.js, line 82)
[Log] Longitude: -75.6925337681605 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 521 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433586966122554 (index.js, line 82)
[Log] Longitude: -75.69253379107977 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 522 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358695601307 (index.js, line 82)
[Log] Longitude: -75.69253381432645 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 523 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43359143359355 (index.js, line 82)
[Log] Longitude: -75.69252381596016 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 524 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358966811081 (index.js, line 82)
[Log] Longitude: -75.692527758074 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 525 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433590231025015 (index.js, line 82)
[Log] Longitude: -75.69252650078852 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 526 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433586813561305 (index.js, line 82)
[Log] Longitude: -75.69253413224942 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 527 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:10:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358642158919 (index.js, line 82)
[Log] Longitude: -75.69253500743798 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 528 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358575758014 (index.js, line 82)
[Log] Longitude: -75.69253649031452 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 529 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43373633330026 (index.js, line 82)
[Log] Longitude: -75.69228640959386 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 530 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4336546623776 (index.js, line 82)
[Log] Longitude: -75.6923826277125 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 531 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433615193162595 (index.js, line 82)
[Log] Longitude: -75.69247076113243 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 532 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433583584960864 (index.js, line 82)
[Log] Longitude: -75.6925413416684 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 533 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433586309465866 (index.js, line 82)
[Log] Longitude: -75.6925352575854 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 534 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43358638942266 (index.js, line 82)
[Log] Longitude: -75.69253507914254 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 535 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433578148357576 (index.js, line 82)
[Log] Longitude: -75.69255348134902 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 536 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43356863441543 (index.js, line 82)
[Log] Longitude: -75.69257472587196 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 537 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43355361080203 (index.js, line 82)
[Log] Longitude: -75.69260827280232 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 538 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43353881878382 (index.js, line 82)
[Log] Longitude: -75.69264130306692 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 539 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433524691231035 (index.js, line 82)
[Log] Longitude: -75.69267284881789 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 540 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433515288484294 (index.js, line 82)
[Log] Longitude: -75.69269384515792 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 541 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43350009621193 (index.js, line 82)
[Log] Longitude: -75.6927277689465 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 542 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43349005426514 (index.js, line 82)
[Log] Longitude: -75.69275019217457 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 543 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433473407596495 (index.js, line 82)
[Log] Longitude: -75.69278736362321 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 544 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43344971000335 (index.js, line 82)
[Log] Longitude: -75.69284027897083 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 545 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43343772380566 (index.js, line 82)
[Log] Longitude: -75.69286704376282 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 546 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43342191575135 (index.js, line 82)
[Log] Longitude: -75.69290234205255 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 547 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43340752486246 (index.js, line 82)
[Log] Longitude: -75.69293447682867 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 548 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43339179813534 (index.js, line 82)
[Log] Longitude: -75.6929695940562 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 549 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43336822687693 (index.js, line 82)
[Log] Longitude: -75.69302288855397 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 550 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433350719484366 (index.js, line 82)
[Log] Longitude: -75.69306248371504 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 551 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433327625654165 (index.js, line 82)
[Log] Longitude: -75.6931147137766 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 552 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433305022126746 (index.js, line 82)
[Log] Longitude: -75.69316583389082 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 553 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433287418674006 (index.js, line 82)
[Log] Longitude: -75.6932056464575 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 554 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433266939971496 (index.js, line 82)
[Log] Longitude: -75.69325196089267 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 555 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433253882123765 (index.js, line 82)
[Log] Longitude: -75.69328149285866 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 556 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43323673450356 (index.js, line 82)
[Log] Longitude: -75.69332027405835 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 557 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433218846124134 (index.js, line 82)
[Log] Longitude: -75.69336073098384 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 558 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43320366801723 (index.js, line 82)
[Log] Longitude: -75.69339505815151 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 559 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43318433901614 (index.js, line 82)
[Log] Longitude: -75.69343925370049 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 560 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4331631962622 (index.js, line 82)
[Log] Longitude: -75.69348764314782 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 561 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433134378735566 (index.js, line 82)
[Log] Longitude: -75.69355359710244 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 562 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43310576131768 (index.js, line 82)
[Log] Longitude: -75.69361909299914 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 563 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43307782053727 (index.js, line 82)
[Log] Longitude: -75.69368304037198 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 564 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43304183826377 (index.js, line 82)
[Log] Longitude: -75.69376561734316 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 565 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433018175413416 (index.js, line 82)
[Log] Longitude: -75.69382084508106 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 566 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43298970199821 (index.js, line 82)
[Log] Longitude: -75.69388729982165 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 567 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43296760266619 (index.js, line 82)
[Log] Longitude: -75.6939388781575 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 568 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43294023760483 (index.js, line 82)
[Log] Longitude: -75.69400274645886 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 569 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43291882478718 (index.js, line 82)
[Log] Longitude: -75.69405272257427 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 570 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43289500633521 (index.js, line 82)
[Log] Longitude: -75.69410831292771 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 571 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43287698182729 (index.js, line 82)
[Log] Longitude: -75.69415038091392 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 572 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43286273601021 (index.js, line 82)
[Log] Longitude: -75.69418362989381 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 573 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43285182015788 (index.js, line 82)
[Log] Longitude: -75.6942091062956 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 574 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432842210511495 (index.js, line 82)
[Log] Longitude: -75.69423153476237 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 575 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43283046819414 (index.js, line 82)
[Log] Longitude: -75.69425894047527 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 576 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43281863213061 (index.js, line 82)
[Log] Longitude: -75.69428656457603 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 577 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432811635815156 (index.js, line 82)
[Log] Longitude: -75.69430289357115 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 578 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43280267527257 (index.js, line 82)
[Log] Longitude: -75.69434658940531 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 579 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43285258573121 (index.js, line 82)
[Log] Longitude: -75.6945259967506 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 580 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43287869770335 (index.js, line 82)
[Log] Longitude: -75.6945487390476 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 581 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432913244517565 (index.js, line 82)
[Log] Longitude: -75.69457882762435 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 582 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.432952889073505 (index.js, line 82)
[Log] Longitude: -75.69461335615415 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 583 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43301457801044 (index.js, line 82)
[Log] Longitude: -75.69466708382606 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 584 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433062030992964 (index.js, line 82)
[Log] Longitude: -75.69470841315706 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 585 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433112182040745 (index.js, line 82)
[Log] Longitude: -75.694752092204 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 586 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43316536751909 (index.js, line 82)
[Log] Longitude: -75.69479841433349 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 587 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:11:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.4332174776592 (index.js, line 82)
[Log] Longitude: -75.69484379971982 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 588 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43326716146227 (index.js, line 82)
[Log] Longitude: -75.69488707203163 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 589 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43331608562838 (index.js, line 82)
[Log] Longitude: -75.69492968304075 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 590 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.433367602384344 (index.js, line 82)
[Log] Longitude: -75.69497455192504 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 591 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43341352164102 (index.js, line 82)
[Log] Longitude: -75.69501454547208 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 592 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43346250587774 (index.js, line 82)
[Log] Longitude: -75.69505720870438 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 593 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43347570888637 (index.js, line 82)
[Log] Longitude: -75.69506870803707 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 594 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 20:12:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.43347570888637 (index.js, line 82)
[Log] Longitude: -75.69506870803707 (index.js, line 83)
