[Log] 13 (index.js, line 80)
[Log] Longitude: -75.75466561946087 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 299 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377047039396686 (index.js, line 82)
[Log] Longitude: -75.7546657196508 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 300 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377047080335075 (index.js, line 82)
[Log] Longitude: -75.75466562338988 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 301 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37704712127347 (index.js, line 82)
[Log] Longitude: -75.75466552712896 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 302 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377047162211866 (index.js, line 82)
[Log] Longitude: -75.75466543086804 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 303 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377040339068834 (index.js, line 82)
[Log] Longitude: -75.75468148090295 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 304 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37704141002199 (index.js, line 82)
[Log] Longitude: -75.75467896174814 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 305 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377077196841945 (index.js, line 82)
[Log] Longitude: -75.75459478059202 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 306 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37711928802951 (index.js, line 82)
[Log] Longitude: -75.7544957693608 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 307 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37712508873951 (index.js, line 82)
[Log] Longitude: -75.75448212453921 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 308 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37718656164746 (index.js, line 82)
[Log] Longitude: -75.7543412411178 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 309 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377241124548505 (index.js, line 82)
[Log] Longitude: -75.75421621324494 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 310 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377312733101434 (index.js, line 82)
[Log] Longitude: -75.75405212635815 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 311 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37737711114967 (index.js, line 82)
[Log] Longitude: -75.75390460813651 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 312 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377453368765 (index.js, line 82)
[Log] Longitude: -75.75372986771981 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 313 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37752461734629 (index.js, line 82)
[Log] Longitude: -75.75356660527177 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 314 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3775944215084 (index.js, line 82)
[Log] Longitude: -75.75340665236581 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 315 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37766600339524 (index.js, line 82)
[Log] Longitude: -75.75324262572394 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 316 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37774099223625 (index.js, line 82)
[Log] Longitude: -75.75307079147024 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 317 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:31 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37781699108448 (index.js, line 82)
[Log] Longitude: -75.7528966999962 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 318 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:32 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37788740734256 (index.js, line 82)
[Log] Longitude: -75.75273639871739 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 319 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:33 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.377958912272746 (index.js, line 82)
[Log] Longitude: -75.75257361822878 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 320 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:34 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37801377111181 (index.js, line 82)
[Log] Longitude: -75.75244873245538 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 321 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:35 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37810365366164 (index.js, line 82)
[Log] Longitude: -75.75224411579256 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 322 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:36 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37821170981504 (index.js, line 82)
[Log] Longitude: -75.75199812592473 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 323 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:37 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.378295063440525 (index.js, line 82)
[Log] Longitude: -75.75180702573562 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 324 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:38 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3783701119335 (index.js, line 82)
[Log] Longitude: -75.75163487716054 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 325 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:39 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37845032625647 (index.js, line 82)
[Log] Longitude: -75.7514508793247 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 326 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:40 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37852411629556 (index.js, line 82)
[Log] Longitude: -75.75128161726752 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 327 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:41 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37859744534906 (index.js, line 82)
[Log] Longitude: -75.75111341277079 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 328 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:42 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3786352745968 (index.js, line 82)
[Log] Longitude: -75.75102663780854 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 329 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:43 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.378727954835895 (index.js, line 82)
[Log] Longitude: -75.7508113997028 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 330 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:44 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.378795405007466 (index.js, line 82)
[Log] Longitude: -75.75065681133765 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 331 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:45 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37884289090848 (index.js, line 82)
[Log] Longitude: -75.75054709856886 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 332 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:46 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.3788810313897 (index.js, line 82)
[Log] Longitude: -75.75045897763175 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 333 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:47 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37890914088951 (index.js, line 82)
[Log] Longitude: -75.7503940325546 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 334 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:48 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893153873979 (index.js, line 82)
[Log] Longitude: -75.75034228389995 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 335 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:49 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893789616843 (index.js, line 82)
[Log] Longitude: -75.75032759526948 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 336 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:50 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893868225133 (index.js, line 82)
[Log] Longitude: -75.75032577899947 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 337 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:51 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.378939197413914 (index.js, line 82)
[Log] Longitude: -75.75032458895748 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 338 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:52 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.378939166826136 (index.js, line 82)
[Log] Longitude: -75.75032465943423 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 339 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:53 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893913646835 (index.js, line 82)
[Log] Longitude: -75.7503247299519 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 340 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:54 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893910588057 (index.js, line 82)
[Log] Longitude: -75.75032480046957 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 341 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:55 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.378939033205846 (index.js, line 82)
[Log] Longitude: -75.7503249683532 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 342 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:56 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893900284805 (index.js, line 82)
[Log] Longitude: -75.75032503870716 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 343 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:57 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893897226027 (index.js, line 82)
[Log] Longitude: -75.7503251090202 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 344 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:58 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893849803472 (index.js, line 82)
[Log] Longitude: -75.75032620505226 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 345 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:50:59 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893846767693 (index.js, line 82)
[Log] Longitude: -75.75032627528344 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 346 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:00 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893854104159 (index.js, line 82)
[Log] Longitude: -75.75032610539438 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 347 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:01 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37893377808736 (index.js, line 82)
[Log] Longitude: -75.75033711008018 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 348 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:02 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37894803291134 (index.js, line 82)
[Log] Longitude: -75.75030417521702 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 349 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:03 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.378969484365484 (index.js, line 82)
[Log] Longitude: -75.75025461316272 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 350 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:04 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37899910756975 (index.js, line 82)
[Log] Longitude: -75.75018383130555 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 351 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:05 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37903373978644 (index.js, line 82)
[Log] Longitude: -75.75009754837083 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 352 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:06 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37908547142801 (index.js, line 82)
[Log] Longitude: -75.7499883827586 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 353 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:07 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.379134922515874 (index.js, line 82)
[Log] Longitude: -75.74987434925788 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 354 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:08 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.379186857139224 (index.js, line 82)
[Log] Longitude: -75.74975458855988 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 355 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:09 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37924325198703 (index.js, line 82)
[Log] Longitude: -75.74962454308661 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 356 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:10 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.379298897957746 (index.js, line 82)
[Log] Longitude: -75.74949622392523 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 357 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:11 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.379355410444376 (index.js, line 82)
[Log] Longitude: -75.74936590628568 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 358 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:12 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37941543055027 (index.js, line 82)
[Log] Longitude: -75.74922749978214 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 359 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:13 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.379468793558814 (index.js, line 82)
[Log] Longitude: -75.74910424373229 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 360 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:14 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37952392920992 (index.js, line 82)
[Log] Longitude: -75.7489754782182 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 361 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:15 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.379588780110645 (index.js, line 82)
[Log] Longitude: -75.74882402328512 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 362 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:16 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.379654158512004 (index.js, line 82)
[Log] Longitude: -75.74867133611406 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 363 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:17 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37972027691377 (index.js, line 82)
[Log] Longitude: -75.74851692033917 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 364 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:18 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37978608246564 (index.js, line 82)
[Log] Longitude: -75.74836323503405 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 365 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:19 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37985429996669 (index.js, line 82)
[Log] Longitude: -75.74820391666435 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 366 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:20 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37992323952042 (index.js, line 82)
[Log] Longitude: -75.74804347967074 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 367 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:21 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.37998900665955 (index.js, line 82)
[Log] Longitude: -75.74789190261072 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 368 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:22 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.38005835679106 (index.js, line 82)
[Log] Longitude: -75.74773206724785 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 369 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:23 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.380127238141405 (index.js, line 82)
[Log] Longitude: -75.74757331170986 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 370 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:24 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.38019581215699 (index.js, line 82)
[Log] Longitude: -75.7474147830726 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 371 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:25 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.38026530048153 (index.js, line 82)
[Log] Longitude: -75.74725381877215 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 372 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:26 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.38034538976785 (index.js, line 82)
[Log] Longitude: -75.74706829844217 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 373 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:27 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.380410841347036 (index.js, line 82)
[Log] Longitude: -75.7469175076767 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 374 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:28 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.38049929284952 (index.js, line 82)
[Log] Longitude: -75.74671383365057 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 375 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:29 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.38058065219521 (index.js, line 82)
[Log] Longitude: -75.74652632687503 (index.js, line 83)
[Log] Accuracy: 10 (index.js, line 84)
[Log] 376 (index.js, line 80)
[Log]  Time:Wed Feb 05 2014 19:51:30 GMT-0500 (EST) (index.js, line 81)
[Log]  Latitude:45.38066175201058 (index.js, line 82)
[Log] Longitude: -75.74633941861975 (index.js, line 83)
